id,filepath,site,label
ZJ015478,train_features/ZJ015478.jpg,S0022,leopard
ZJ015479,train_features/ZJ015479.jpg,S0110,monkey_prosimian
ZJ015480,train_features/ZJ015480.jpg,S0159,hog
ZJ015481,train_features/ZJ015481.jpg,S0149,monkey_prosimian
ZJ015482,train_features/ZJ015482.jpg,S0186,civet_genet
ZJ015483,train_features/ZJ015483.jpg,S0062,rodent
ZJ015484,train_features/ZJ015484.jpg,S0060,monkey_prosimian
ZJ015485,train_features/ZJ015485.jpg,S0009,hog
ZJ015486,train_features/ZJ015486.jpg,S0177,monkey_prosimian
ZJ015487,train_features/ZJ015487.jpg,S0159,blank
ZJ015488,train_features/ZJ015488.jpg,S0023,blank
ZJ015489,train_features/ZJ015489.jpg,S0035,monkey_prosimian
ZJ015490,train_features/ZJ015490.jpg,S0047,blank
ZJ015491,train_features/ZJ015491.jpg,S0063,antelope_duiker
ZJ015492,train_features/ZJ015492.jpg,S0108,antelope_duiker
ZJ015493,train_features/ZJ015493.jpg,S0083,bird
ZJ015494,train_features/ZJ015494.jpg,S0038,blank
ZJ015495,train_features/ZJ015495.jpg,S0014,hog
ZJ015496,train_features/ZJ015496.jpg,S0063,antelope_duiker
ZJ015497,train_features/ZJ015497.jpg,S0110,rodent
ZJ015498,train_features/ZJ015498.jpg,S0063,antelope_duiker
ZJ015499,train_features/ZJ015499.jpg,S0062,blank
ZJ015500,train_features/ZJ015500.jpg,S0031,monkey_prosimian
ZJ015501,train_features/ZJ015501.jpg,S0008,rodent
ZJ015502,train_features/ZJ015502.jpg,S0141,bird
ZJ015503,train_features/ZJ015503.jpg,S0141,antelope_duiker
ZJ015504,train_features/ZJ015504.jpg,S0045,blank
ZJ015505,train_features/ZJ015505.jpg,S0071,blank
ZJ015506,train_features/ZJ015506.jpg,S0036,civet_genet
ZJ015507,train_features/ZJ015507.jpg,S0186,blank
ZJ015508,train_features/ZJ015508.jpg,S0056,bird
ZJ015509,train_features/ZJ015509.jpg,S0159,monkey_prosimian
ZJ015510,train_features/ZJ015510.jpg,S0023,leopard
ZJ015511,train_features/ZJ015511.jpg,S0069,rodent
ZJ015512,train_features/ZJ015512.jpg,S0176,antelope_duiker
ZJ015513,train_features/ZJ015513.jpg,S0104,blank
ZJ015514,train_features/ZJ015514.jpg,S0063,antelope_duiker
ZJ015515,train_features/ZJ015515.jpg,S0137,antelope_duiker
ZJ015516,train_features/ZJ015516.jpg,S0069,rodent
ZJ015517,train_features/ZJ015517.jpg,S0023,civet_genet
ZJ015518,train_features/ZJ015518.jpg,S0036,monkey_prosimian
ZJ015519,train_features/ZJ015519.jpg,S0026,bird
ZJ015520,train_features/ZJ015520.jpg,S0141,antelope_duiker
ZJ015521,train_features/ZJ015521.jpg,S0186,civet_genet
ZJ015522,train_features/ZJ015522.jpg,S0036,monkey_prosimian
ZJ015523,train_features/ZJ015523.jpg,S0137,monkey_prosimian
ZJ015524,train_features/ZJ015524.jpg,S0137,monkey_prosimian
ZJ015525,train_features/ZJ015525.jpg,S0009,hog
ZJ015526,train_features/ZJ015526.jpg,S0097,monkey_prosimian
ZJ015527,train_features/ZJ015527.jpg,S0160,monkey_prosimian
ZJ015528,train_features/ZJ015528.jpg,S0069,rodent
ZJ015529,train_features/ZJ015529.jpg,S0010,monkey_prosimian
ZJ015530,train_features/ZJ015530.jpg,S0008,rodent
ZJ015531,train_features/ZJ015531.jpg,S0183,antelope_duiker
ZJ015532,train_features/ZJ015532.jpg,S0185,blank
ZJ015533,train_features/ZJ015533.jpg,S0036,leopard
ZJ015534,train_features/ZJ015534.jpg,S0141,monkey_prosimian
ZJ015535,train_features/ZJ015535.jpg,S0061,blank
ZJ015536,train_features/ZJ015536.jpg,S0036,leopard
ZJ015537,train_features/ZJ015537.jpg,S0059,civet_genet
ZJ015538,train_features/ZJ015538.jpg,S0009,bird
ZJ015539,train_features/ZJ015539.jpg,S0141,blank
ZJ015540,train_features/ZJ015540.jpg,S0137,antelope_duiker
ZJ015541,train_features/ZJ015541.jpg,S0063,antelope_duiker
ZJ015542,train_features/ZJ015542.jpg,S0008,bird
ZJ015543,train_features/ZJ015543.jpg,S0003,monkey_prosimian
ZJ015544,train_features/ZJ015544.jpg,S0032,antelope_duiker
ZJ015545,train_features/ZJ015545.jpg,S0029,blank
ZJ015546,train_features/ZJ015546.jpg,S0008,blank
ZJ015547,train_features/ZJ015547.jpg,S0185,blank
ZJ015548,train_features/ZJ015548.jpg,S0160,blank
ZJ015549,train_features/ZJ015549.jpg,S0137,rodent
ZJ015550,train_features/ZJ015550.jpg,S0036,monkey_prosimian
ZJ015551,train_features/ZJ015551.jpg,S0070,civet_genet
ZJ015552,train_features/ZJ015552.jpg,S0060,civet_genet
ZJ015553,train_features/ZJ015553.jpg,S0008,rodent
ZJ015554,train_features/ZJ015554.jpg,S0029,antelope_duiker
ZJ015555,train_features/ZJ015555.jpg,S0015,blank
ZJ015556,train_features/ZJ015556.jpg,S0060,civet_genet
ZJ015557,train_features/ZJ015557.jpg,S0031,monkey_prosimian
ZJ015558,train_features/ZJ015558.jpg,S0141,monkey_prosimian
ZJ015559,train_features/ZJ015559.jpg,S0013,blank
ZJ015560,train_features/ZJ015560.jpg,S0147,rodent
ZJ015561,train_features/ZJ015561.jpg,S0060,civet_genet
ZJ015562,train_features/ZJ015562.jpg,S0014,leopard
ZJ015563,train_features/ZJ015563.jpg,S0009,monkey_prosimian
ZJ015564,train_features/ZJ015564.jpg,S0131,bird
ZJ015565,train_features/ZJ015565.jpg,S0124,bird
ZJ015566,train_features/ZJ015566.jpg,S0161,hog
ZJ015567,train_features/ZJ015567.jpg,S0061,blank
ZJ015568,train_features/ZJ015568.jpg,S0070,antelope_duiker
ZJ015569,train_features/ZJ015569.jpg,S0060,civet_genet
ZJ015570,train_features/ZJ015570.jpg,S0196,monkey_prosimian
ZJ015571,train_features/ZJ015571.jpg,S0122,blank
ZJ015572,train_features/ZJ015572.jpg,S0009,hog
ZJ015573,train_features/ZJ015573.jpg,S0053,antelope_duiker
ZJ015574,train_features/ZJ015574.jpg,S0136,bird
ZJ015575,train_features/ZJ015575.jpg,S0060,civet_genet
ZJ015576,train_features/ZJ015576.jpg,S0063,bird
ZJ015577,train_features/ZJ015577.jpg,S0107,bird
ZJ015578,train_features/ZJ015578.jpg,S0136,blank
ZJ015579,train_features/ZJ015579.jpg,S0071,rodent
ZJ015580,train_features/ZJ015580.jpg,S0022,leopard
ZJ015581,train_features/ZJ015581.jpg,S0068,blank
ZJ015582,train_features/ZJ015582.jpg,S0060,civet_genet
ZJ015583,train_features/ZJ015583.jpg,S0089,antelope_duiker
ZJ015584,train_features/ZJ015584.jpg,S0036,monkey_prosimian
ZJ015585,train_features/ZJ015585.jpg,S0149,antelope_duiker
ZJ015586,train_features/ZJ015586.jpg,S0063,antelope_duiker
ZJ015587,train_features/ZJ015587.jpg,S0060,civet_genet
ZJ015588,train_features/ZJ015588.jpg,S0070,civet_genet
ZJ015589,train_features/ZJ015589.jpg,S0101,hog
ZJ015590,train_features/ZJ015590.jpg,S0008,civet_genet
ZJ015591,train_features/ZJ015591.jpg,S0131,bird
ZJ015592,train_features/ZJ015592.jpg,S0047,antelope_duiker
ZJ015593,train_features/ZJ015593.jpg,S0051,bird
ZJ015594,train_features/ZJ015594.jpg,S0101,civet_genet
ZJ015595,train_features/ZJ015595.jpg,S0001,leopard
ZJ015596,train_features/ZJ015596.jpg,S0136,blank
ZJ015597,train_features/ZJ015597.jpg,S0013,monkey_prosimian
ZJ015598,train_features/ZJ015598.jpg,S0031,antelope_duiker
ZJ015599,train_features/ZJ015599.jpg,S0147,rodent
ZJ015600,train_features/ZJ015600.jpg,S0009,hog
ZJ015601,train_features/ZJ015601.jpg,S0170,hog
ZJ015602,train_features/ZJ015602.jpg,S0136,monkey_prosimian
ZJ015603,train_features/ZJ015603.jpg,S0063,antelope_duiker
ZJ015604,train_features/ZJ015604.jpg,S0030,civet_genet
ZJ015605,train_features/ZJ015605.jpg,S0062,rodent
ZJ015606,train_features/ZJ015606.jpg,S0074,rodent
ZJ015607,train_features/ZJ015607.jpg,S0042,blank
ZJ015608,train_features/ZJ015608.jpg,S0043,leopard
ZJ015609,train_features/ZJ015609.jpg,S0008,rodent
ZJ015610,train_features/ZJ015610.jpg,S0060,civet_genet
ZJ015611,train_features/ZJ015611.jpg,S0136,bird
ZJ015612,train_features/ZJ015612.jpg,S0021,civet_genet
ZJ015613,train_features/ZJ015613.jpg,S0172,blank
ZJ015614,train_features/ZJ015614.jpg,S0025,bird
ZJ015615,train_features/ZJ015615.jpg,S0047,hog
ZJ015616,train_features/ZJ015616.jpg,S0026,monkey_prosimian
ZJ015617,train_features/ZJ015617.jpg,S0169,antelope_duiker
ZJ015618,train_features/ZJ015618.jpg,S0020,civet_genet
ZJ015619,train_features/ZJ015619.jpg,S0023,leopard
ZJ015620,train_features/ZJ015620.jpg,S0089,blank
ZJ015621,train_features/ZJ015621.jpg,S0036,rodent
ZJ015622,train_features/ZJ015622.jpg,S0122,blank
ZJ015623,train_features/ZJ015623.jpg,S0147,antelope_duiker
ZJ015624,train_features/ZJ015624.jpg,S0063,antelope_duiker
ZJ015625,train_features/ZJ015625.jpg,S0185,blank
ZJ015626,train_features/ZJ015626.jpg,S0029,antelope_duiker
ZJ015627,train_features/ZJ015627.jpg,S0134,bird
ZJ015628,train_features/ZJ015628.jpg,S0056,blank
ZJ015629,train_features/ZJ015629.jpg,S0038,monkey_prosimian
ZJ015630,train_features/ZJ015630.jpg,S0060,civet_genet
ZJ015631,train_features/ZJ015631.jpg,S0014,leopard
ZJ015632,train_features/ZJ015632.jpg,S0023,leopard
ZJ015633,train_features/ZJ015633.jpg,S0009,blank
ZJ015634,train_features/ZJ015634.jpg,S0009,bird
ZJ015635,train_features/ZJ015635.jpg,S0060,civet_genet
ZJ015636,train_features/ZJ015636.jpg,S0036,monkey_prosimian
ZJ015637,train_features/ZJ015637.jpg,S0038,leopard
ZJ015638,train_features/ZJ015638.jpg,S0005,monkey_prosimian
ZJ015639,train_features/ZJ015639.jpg,S0014,leopard
ZJ015640,train_features/ZJ015640.jpg,S0063,rodent
ZJ015641,train_features/ZJ015641.jpg,S0108,antelope_duiker
ZJ015642,train_features/ZJ015642.jpg,S0056,bird
ZJ015643,train_features/ZJ015643.jpg,S0022,blank
ZJ015644,train_features/ZJ015644.jpg,S0005,civet_genet
ZJ015645,train_features/ZJ015645.jpg,S0074,bird
ZJ015646,train_features/ZJ015646.jpg,S0141,monkey_prosimian
ZJ015647,train_features/ZJ015647.jpg,S0120,rodent
ZJ015648,train_features/ZJ015648.jpg,S0060,civet_genet
ZJ015649,train_features/ZJ015649.jpg,S0185,leopard
ZJ015650,train_features/ZJ015650.jpg,S0081,rodent
ZJ015651,train_features/ZJ015651.jpg,S0093,monkey_prosimian
ZJ015652,train_features/ZJ015652.jpg,S0141,bird
ZJ015653,train_features/ZJ015653.jpg,S0010,rodent
ZJ015654,train_features/ZJ015654.jpg,S0173,leopard
ZJ015655,train_features/ZJ015655.jpg,S0074,bird
ZJ015656,train_features/ZJ015656.jpg,S0164,antelope_duiker
ZJ015657,train_features/ZJ015657.jpg,S0110,rodent
ZJ015658,train_features/ZJ015658.jpg,S0141,monkey_prosimian
ZJ015659,train_features/ZJ015659.jpg,S0185,leopard
ZJ015660,train_features/ZJ015660.jpg,S0127,antelope_duiker
ZJ015661,train_features/ZJ015661.jpg,S0060,civet_genet
ZJ015662,train_features/ZJ015662.jpg,S0021,antelope_duiker
ZJ015663,train_features/ZJ015663.jpg,S0060,civet_genet
ZJ015664,train_features/ZJ015664.jpg,S0038,leopard
ZJ015665,train_features/ZJ015665.jpg,S0060,civet_genet
ZJ015666,train_features/ZJ015666.jpg,S0179,leopard
ZJ015667,train_features/ZJ015667.jpg,S0036,leopard
ZJ015668,train_features/ZJ015668.jpg,S0149,leopard
ZJ015669,train_features/ZJ015669.jpg,S0081,civet_genet
ZJ015670,train_features/ZJ015670.jpg,S0184,civet_genet
ZJ015671,train_features/ZJ015671.jpg,S0127,blank
ZJ015672,train_features/ZJ015672.jpg,S0038,leopard
ZJ015673,train_features/ZJ015673.jpg,S0018,bird
ZJ015674,train_features/ZJ015674.jpg,S0170,blank
ZJ015675,train_features/ZJ015675.jpg,S0175,leopard
ZJ015676,train_features/ZJ015676.jpg,S0136,antelope_duiker
ZJ015677,train_features/ZJ015677.jpg,S0184,antelope_duiker
ZJ015678,train_features/ZJ015678.jpg,S0141,bird
ZJ015679,train_features/ZJ015679.jpg,S0009,monkey_prosimian
ZJ015680,train_features/ZJ015680.jpg,S0031,leopard
ZJ015681,train_features/ZJ015681.jpg,S0053,antelope_duiker
ZJ015682,train_features/ZJ015682.jpg,S0060,civet_genet
ZJ015683,train_features/ZJ015683.jpg,S0060,civet_genet
ZJ015684,train_features/ZJ015684.jpg,S0110,blank
ZJ015685,train_features/ZJ015685.jpg,S0122,civet_genet
ZJ015686,train_features/ZJ015686.jpg,S0060,civet_genet
ZJ015687,train_features/ZJ015687.jpg,S0009,monkey_prosimian
ZJ015688,train_features/ZJ015688.jpg,S0093,rodent
ZJ015689,train_features/ZJ015689.jpg,S0074,civet_genet
ZJ015690,train_features/ZJ015690.jpg,S0009,monkey_prosimian
ZJ015691,train_features/ZJ015691.jpg,S0013,monkey_prosimian
ZJ015692,train_features/ZJ015692.jpg,S0184,civet_genet
ZJ015693,train_features/ZJ015693.jpg,S0009,bird
ZJ015694,train_features/ZJ015694.jpg,S0073,hog
ZJ015695,train_features/ZJ015695.jpg,S0096,leopard
ZJ015696,train_features/ZJ015696.jpg,S0097,civet_genet
ZJ015697,train_features/ZJ015697.jpg,S0002,monkey_prosimian
ZJ015698,train_features/ZJ015698.jpg,S0095,hog
ZJ015699,train_features/ZJ015699.jpg,S0083,leopard
ZJ015700,train_features/ZJ015700.jpg,S0071,civet_genet
ZJ015701,train_features/ZJ015701.jpg,S0031,antelope_duiker
ZJ015702,train_features/ZJ015702.jpg,S0060,civet_genet
ZJ015703,train_features/ZJ015703.jpg,S0170,blank
ZJ015704,train_features/ZJ015704.jpg,S0060,civet_genet
ZJ015705,train_features/ZJ015705.jpg,S0095,bird
ZJ015706,train_features/ZJ015706.jpg,S0069,rodent
ZJ015707,train_features/ZJ015707.jpg,S0043,monkey_prosimian
ZJ015708,train_features/ZJ015708.jpg,S0093,blank
ZJ015709,train_features/ZJ015709.jpg,S0120,rodent
ZJ015710,train_features/ZJ015710.jpg,S0014,leopard
ZJ015711,train_features/ZJ015711.jpg,S0193,antelope_duiker
ZJ015712,train_features/ZJ015712.jpg,S0043,leopard
ZJ015713,train_features/ZJ015713.jpg,S0022,blank
ZJ015714,train_features/ZJ015714.jpg,S0120,rodent
ZJ015715,train_features/ZJ015715.jpg,S0147,rodent
ZJ015716,train_features/ZJ015716.jpg,S0177,monkey_prosimian
ZJ015717,train_features/ZJ015717.jpg,S0004,monkey_prosimian
ZJ015718,train_features/ZJ015718.jpg,S0038,leopard
ZJ015719,train_features/ZJ015719.jpg,S0009,hog
ZJ015720,train_features/ZJ015720.jpg,S0127,blank
ZJ015721,train_features/ZJ015721.jpg,S0014,leopard
ZJ015722,train_features/ZJ015722.jpg,S0049,civet_genet
ZJ015723,train_features/ZJ015723.jpg,S0060,civet_genet
ZJ015724,train_features/ZJ015724.jpg,S0147,rodent
ZJ015725,train_features/ZJ015725.jpg,S0083,bird
ZJ015726,train_features/ZJ015726.jpg,S0085,hog
ZJ015727,train_features/ZJ015727.jpg,S0060,civet_genet
ZJ015728,train_features/ZJ015728.jpg,S0061,blank
ZJ015729,train_features/ZJ015729.jpg,S0059,rodent
ZJ015730,train_features/ZJ015730.jpg,S0095,blank
ZJ015731,train_features/ZJ015731.jpg,S0139,rodent
ZJ015732,train_features/ZJ015732.jpg,S0134,bird
ZJ015733,train_features/ZJ015733.jpg,S0060,civet_genet
ZJ015734,train_features/ZJ015734.jpg,S0036,leopard
ZJ015735,train_features/ZJ015735.jpg,S0159,hog
ZJ015736,train_features/ZJ015736.jpg,S0043,rodent
ZJ015737,train_features/ZJ015737.jpg,S0059,leopard
ZJ015738,train_features/ZJ015738.jpg,S0186,civet_genet
ZJ015739,train_features/ZJ015739.jpg,S0163,antelope_duiker
ZJ015740,train_features/ZJ015740.jpg,S0137,blank
ZJ015741,train_features/ZJ015741.jpg,S0030,monkey_prosimian
ZJ015742,train_features/ZJ015742.jpg,S0070,civet_genet
ZJ015743,train_features/ZJ015743.jpg,S0163,monkey_prosimian
ZJ015744,train_features/ZJ015744.jpg,S0137,antelope_duiker
ZJ015745,train_features/ZJ015745.jpg,S0080,monkey_prosimian
ZJ015746,train_features/ZJ015746.jpg,S0070,monkey_prosimian
ZJ015747,train_features/ZJ015747.jpg,S0120,bird
ZJ015748,train_features/ZJ015748.jpg,S0051,bird
ZJ015749,train_features/ZJ015749.jpg,S0030,leopard
ZJ015750,train_features/ZJ015750.jpg,S0036,leopard
ZJ015751,train_features/ZJ015751.jpg,S0061,blank
ZJ015752,train_features/ZJ015752.jpg,S0014,leopard
ZJ015753,train_features/ZJ015753.jpg,S0120,rodent
ZJ015754,train_features/ZJ015754.jpg,S0071,bird
ZJ015755,train_features/ZJ015755.jpg,S0190,blank
ZJ015756,train_features/ZJ015756.jpg,S0120,blank
ZJ015757,train_features/ZJ015757.jpg,S0062,rodent
ZJ015758,train_features/ZJ015758.jpg,S0027,blank
ZJ015759,train_features/ZJ015759.jpg,S0036,civet_genet
ZJ015760,train_features/ZJ015760.jpg,S0030,civet_genet
ZJ015761,train_features/ZJ015761.jpg,S0060,civet_genet
ZJ015762,train_features/ZJ015762.jpg,S0018,blank
ZJ015763,train_features/ZJ015763.jpg,S0184,antelope_duiker
ZJ015764,train_features/ZJ015764.jpg,S0186,civet_genet
ZJ015765,train_features/ZJ015765.jpg,S0043,leopard
ZJ015766,train_features/ZJ015766.jpg,S0063,antelope_duiker
ZJ015767,train_features/ZJ015767.jpg,S0063,blank
ZJ015768,train_features/ZJ015768.jpg,S0101,hog
ZJ015769,train_features/ZJ015769.jpg,S0014,hog
ZJ015770,train_features/ZJ015770.jpg,S0070,monkey_prosimian
ZJ015771,train_features/ZJ015771.jpg,S0097,monkey_prosimian
ZJ015772,train_features/ZJ015772.jpg,S0120,bird
ZJ015773,train_features/ZJ015773.jpg,S0083,leopard
ZJ015774,train_features/ZJ015774.jpg,S0134,monkey_prosimian
ZJ015775,train_features/ZJ015775.jpg,S0120,civet_genet
ZJ015776,train_features/ZJ015776.jpg,S0117,civet_genet
ZJ015777,train_features/ZJ015777.jpg,S0149,leopard
ZJ015778,train_features/ZJ015778.jpg,S0071,civet_genet
ZJ015779,train_features/ZJ015779.jpg,S0062,rodent
ZJ015780,train_features/ZJ015780.jpg,S0043,rodent
ZJ015781,train_features/ZJ015781.jpg,S0036,leopard
ZJ015782,train_features/ZJ015782.jpg,S0062,antelope_duiker
ZJ015783,train_features/ZJ015783.jpg,S0097,civet_genet
ZJ015784,train_features/ZJ015784.jpg,S0049,antelope_duiker
ZJ015785,train_features/ZJ015785.jpg,S0073,antelope_duiker
ZJ015786,train_features/ZJ015786.jpg,S0060,civet_genet
ZJ015787,train_features/ZJ015787.jpg,S0097,monkey_prosimian
ZJ015788,train_features/ZJ015788.jpg,S0136,antelope_duiker
ZJ015789,train_features/ZJ015789.jpg,S0088,rodent
ZJ015790,train_features/ZJ015790.jpg,S0071,civet_genet
ZJ015791,train_features/ZJ015791.jpg,S0088,monkey_prosimian
ZJ015792,train_features/ZJ015792.jpg,S0060,antelope_duiker
ZJ015793,train_features/ZJ015793.jpg,S0164,blank
ZJ015794,train_features/ZJ015794.jpg,S0155,leopard
ZJ015795,train_features/ZJ015795.jpg,S0062,rodent
ZJ015796,train_features/ZJ015796.jpg,S0059,rodent
ZJ015797,train_features/ZJ015797.jpg,S0148,antelope_duiker
ZJ015798,train_features/ZJ015798.jpg,S0122,blank
ZJ015799,train_features/ZJ015799.jpg,S0120,rodent
ZJ015800,train_features/ZJ015800.jpg,S0188,bird
ZJ015801,train_features/ZJ015801.jpg,S0009,blank
ZJ015802,train_features/ZJ015802.jpg,S0049,monkey_prosimian
ZJ015803,train_features/ZJ015803.jpg,S0089,bird
ZJ015804,train_features/ZJ015804.jpg,S0163,monkey_prosimian
ZJ015805,train_features/ZJ015805.jpg,S0009,hog
ZJ015806,train_features/ZJ015806.jpg,S0063,monkey_prosimian
ZJ015807,train_features/ZJ015807.jpg,S0031,leopard
ZJ015808,train_features/ZJ015808.jpg,S0120,bird
ZJ015809,train_features/ZJ015809.jpg,S0014,hog
ZJ015810,train_features/ZJ015810.jpg,S0076,leopard
ZJ015811,train_features/ZJ015811.jpg,S0188,rodent
ZJ015812,train_features/ZJ015812.jpg,S0122,blank
ZJ015813,train_features/ZJ015813.jpg,S0009,hog
ZJ015814,train_features/ZJ015814.jpg,S0063,antelope_duiker
ZJ015815,train_features/ZJ015815.jpg,S0127,blank
ZJ015816,train_features/ZJ015816.jpg,S0009,hog
ZJ015817,train_features/ZJ015817.jpg,S0031,antelope_duiker
ZJ015818,train_features/ZJ015818.jpg,S0001,leopard
ZJ015819,train_features/ZJ015819.jpg,S0074,bird
ZJ015820,train_features/ZJ015820.jpg,S0053,monkey_prosimian
ZJ015821,train_features/ZJ015821.jpg,S0123,monkey_prosimian
ZJ015822,train_features/ZJ015822.jpg,S0014,hog
ZJ015823,train_features/ZJ015823.jpg,S0060,civet_genet
ZJ015824,train_features/ZJ015824.jpg,S0063,antelope_duiker
ZJ015825,train_features/ZJ015825.jpg,S0049,monkey_prosimian
ZJ015826,train_features/ZJ015826.jpg,S0021,monkey_prosimian
ZJ015827,train_features/ZJ015827.jpg,S0060,civet_genet
ZJ015828,train_features/ZJ015828.jpg,S0059,antelope_duiker
ZJ015829,train_features/ZJ015829.jpg,S0020,civet_genet
ZJ015830,train_features/ZJ015830.jpg,S0061,antelope_duiker
ZJ015831,train_features/ZJ015831.jpg,S0009,monkey_prosimian
ZJ015832,train_features/ZJ015832.jpg,S0017,blank
ZJ015833,train_features/ZJ015833.jpg,S0164,antelope_duiker
ZJ015834,train_features/ZJ015834.jpg,S0060,civet_genet
ZJ015835,train_features/ZJ015835.jpg,S0060,civet_genet
ZJ015836,train_features/ZJ015836.jpg,S0144,hog
ZJ015837,train_features/ZJ015837.jpg,S0002,monkey_prosimian
ZJ015838,train_features/ZJ015838.jpg,S0043,leopard
ZJ015839,train_features/ZJ015839.jpg,S0110,antelope_duiker
ZJ015840,train_features/ZJ015840.jpg,S0014,leopard
ZJ015841,train_features/ZJ015841.jpg,S0186,antelope_duiker
ZJ015842,train_features/ZJ015842.jpg,S0060,civet_genet
ZJ015843,train_features/ZJ015843.jpg,S0083,leopard
ZJ015844,train_features/ZJ015844.jpg,S0022,leopard
ZJ015845,train_features/ZJ015845.jpg,S0074,hog
ZJ015846,train_features/ZJ015846.jpg,S0038,leopard
ZJ015847,train_features/ZJ015847.jpg,S0062,rodent
ZJ015848,train_features/ZJ015848.jpg,S0009,monkey_prosimian
ZJ015849,train_features/ZJ015849.jpg,S0155,leopard
ZJ015850,train_features/ZJ015850.jpg,S0186,civet_genet
ZJ015851,train_features/ZJ015851.jpg,S0062,rodent
ZJ015852,train_features/ZJ015852.jpg,S0172,blank
ZJ015853,train_features/ZJ015853.jpg,S0029,blank
ZJ015854,train_features/ZJ015854.jpg,S0088,bird
ZJ015855,train_features/ZJ015855.jpg,S0009,monkey_prosimian
ZJ015856,train_features/ZJ015856.jpg,S0045,antelope_duiker
ZJ015857,train_features/ZJ015857.jpg,S0095,hog
ZJ015858,train_features/ZJ015858.jpg,S0185,blank
ZJ015859,train_features/ZJ015859.jpg,S0036,monkey_prosimian
ZJ015860,train_features/ZJ015860.jpg,S0044,bird
ZJ015861,train_features/ZJ015861.jpg,S0026,monkey_prosimian
ZJ015862,train_features/ZJ015862.jpg,S0074,monkey_prosimian
ZJ015863,train_features/ZJ015863.jpg,S0149,leopard
ZJ015864,train_features/ZJ015864.jpg,S0053,hog
ZJ015865,train_features/ZJ015865.jpg,S0085,antelope_duiker
ZJ015866,train_features/ZJ015866.jpg,S0060,civet_genet
ZJ015867,train_features/ZJ015867.jpg,S0060,civet_genet
ZJ015868,train_features/ZJ015868.jpg,S0101,hog
ZJ015869,train_features/ZJ015869.jpg,S0060,civet_genet
ZJ015870,train_features/ZJ015870.jpg,S0014,rodent
ZJ015871,train_features/ZJ015871.jpg,S0026,bird
ZJ015872,train_features/ZJ015872.jpg,S0036,monkey_prosimian
ZJ015873,train_features/ZJ015873.jpg,S0163,monkey_prosimian
ZJ015874,train_features/ZJ015874.jpg,S0022,monkey_prosimian
ZJ015875,train_features/ZJ015875.jpg,S0108,blank
ZJ015876,train_features/ZJ015876.jpg,S0023,antelope_duiker
ZJ015877,train_features/ZJ015877.jpg,S0014,hog
ZJ015878,train_features/ZJ015878.jpg,S0101,bird
ZJ015879,train_features/ZJ015879.jpg,S0059,civet_genet
ZJ015880,train_features/ZJ015880.jpg,S0036,rodent
ZJ015881,train_features/ZJ015881.jpg,S0031,blank
ZJ015882,train_features/ZJ015882.jpg,S0053,monkey_prosimian
ZJ015883,train_features/ZJ015883.jpg,S0077,monkey_prosimian
ZJ015884,train_features/ZJ015884.jpg,S0063,antelope_duiker
ZJ015885,train_features/ZJ015885.jpg,S0077,monkey_prosimian
ZJ015886,train_features/ZJ015886.jpg,S0021,monkey_prosimian
ZJ015887,train_features/ZJ015887.jpg,S0008,bird
ZJ015888,train_features/ZJ015888.jpg,S0108,antelope_duiker
ZJ015889,train_features/ZJ015889.jpg,S0161,hog
ZJ015890,train_features/ZJ015890.jpg,S0183,blank
ZJ015891,train_features/ZJ015891.jpg,S0120,rodent
ZJ015892,train_features/ZJ015892.jpg,S0031,antelope_duiker
ZJ015893,train_features/ZJ015893.jpg,S0083,leopard
ZJ015894,train_features/ZJ015894.jpg,S0179,leopard
ZJ015895,train_features/ZJ015895.jpg,S0030,antelope_duiker
ZJ015896,train_features/ZJ015896.jpg,S0081,rodent
ZJ015897,train_features/ZJ015897.jpg,S0083,leopard
ZJ015898,train_features/ZJ015898.jpg,S0030,blank
ZJ015899,train_features/ZJ015899.jpg,S0183,blank
ZJ015900,train_features/ZJ015900.jpg,S0073,blank
ZJ015901,train_features/ZJ015901.jpg,S0077,antelope_duiker
ZJ015902,train_features/ZJ015902.jpg,S0004,antelope_duiker
ZJ015903,train_features/ZJ015903.jpg,S0186,antelope_duiker
ZJ015904,train_features/ZJ015904.jpg,S0036,monkey_prosimian
ZJ015905,train_features/ZJ015905.jpg,S0031,antelope_duiker
ZJ015906,train_features/ZJ015906.jpg,S0009,antelope_duiker
ZJ015907,train_features/ZJ015907.jpg,S0027,monkey_prosimian
ZJ015908,train_features/ZJ015908.jpg,S0005,antelope_duiker
ZJ015909,train_features/ZJ015909.jpg,S0043,leopard
ZJ015910,train_features/ZJ015910.jpg,S0108,blank
ZJ015911,train_features/ZJ015911.jpg,S0074,rodent
ZJ015912,train_features/ZJ015912.jpg,S0096,leopard
ZJ015913,train_features/ZJ015913.jpg,S0003,monkey_prosimian
ZJ015914,train_features/ZJ015914.jpg,S0060,civet_genet
ZJ015915,train_features/ZJ015915.jpg,S0120,rodent
ZJ015916,train_features/ZJ015916.jpg,S0053,antelope_duiker
ZJ015917,train_features/ZJ015917.jpg,S0130,bird
ZJ015918,train_features/ZJ015918.jpg,S0042,blank
ZJ015919,train_features/ZJ015919.jpg,S0163,blank
ZJ015920,train_features/ZJ015920.jpg,S0085,antelope_duiker
ZJ015921,train_features/ZJ015921.jpg,S0059,rodent
ZJ015922,train_features/ZJ015922.jpg,S0069,monkey_prosimian
