id,filepath,site,split,max_detection_conf,category,conf,bbox,bbox_true
ZJ015061,train_features/ZJ015061.jpg,S0071,1.0,0.607,animal,0.607,"[0.003124, 0.5666, 0.2947, 0.2555]",True
ZJ015062,train_features/ZJ015062.jpg,S0059,4.0,0.961,animal,0.961,"[0.09479, 0.5907, 0.6489, 0.3777]",True
ZJ015063,train_features/ZJ015063.jpg,S0016,1.0,0.841,animal,0.841,"[0.3166, 0.4166, 0.09687, 0.4981]",True
ZJ015064,train_features/ZJ015064.jpg,S0138,0.0,0.913,animal,0.913,"[0.2999, 0.35, 0.3812, 0.4972]",True
ZJ015065,train_features/ZJ015065.jpg,S0031,2.0,0.054,person,0.054,"[0, 0, 0.1781, 0.9972]",True
ZJ015066,train_features/ZJ015066.jpg,S0120,2.0,0.701,animal,0.701,"[0.3156, 0.4851, 0.1635, 0.4092]",True
ZJ015067,train_features/ZJ015067.jpg,S0179,4.0,0.00593,animal,0.00593,"[0, 0, 1.0, 1.0]",True
ZJ015068,train_features/ZJ015068.jpg,S0069,3.0,0.797,animal,0.797,"[0.5572, 0, 0.1354, 0.9666]",True
ZJ015069,train_features/ZJ015069.jpg,S0021,2.0,0.879,animal,0.879,"[0.6515, 0.3777, 0.1468, 0.4]",True
ZJ015070,train_features/ZJ015070.jpg,S0053,3.0,0.962,animal,0.962,"[0.6572, 0.2981, 0.3427, 0.5907]",True
ZJ015071,train_features/ZJ015071.jpg,S0161,2.0,0.194,animal,0.194,"[0.7468, 0, 0.2531, 1.0]",True
ZJ015072,train_features/ZJ015072.jpg,S0096,3.0,0.661,animal,0.661,"[0.5874, 0.35, 0.05468, 0.1666]",True
ZJ015073,train_features/ZJ015073.jpg,S0038,1.0,0.0103,animal,0.0103,"[0.4927, 0.8174, 0.1166, 0.1805]",True
ZJ015074,train_features/ZJ015074.jpg,S0089,3.0,0.019,animal,0.019,"[0.9515, 0.5527, 0.04843, 0.4]",True
ZJ015075,train_features/ZJ015075.jpg,S0175,4.0,0.045,animal,0.045,"[0.4638, 0.3916, 0.3833, 0.2583]",True
ZJ015076,train_features/ZJ015076.jpg,S0053,3.0,0.512,animal,0.512,"[0, 0.6055, 0.1364, 0.2277]",True
ZJ015077,train_features/ZJ015077.jpg,S0020,4.0,0.949,animal,0.949,"[0.6124, 0.4555, 0.3395, 0.3222]",True
ZJ015078,train_features/ZJ015078.jpg,S0101,1.0,0.276,animal,0.276,"[0.5265, 0.6499, 0.289, 0.2694]",True
ZJ015079,train_features/ZJ015079.jpg,S0147,2.0,0.751,animal,0.751,"[0.01875, 0.7249, 0.3874, 0.1916]",True
ZJ015080,train_features/ZJ015080.jpg,S0060,2.0,0.778,animal,0.778,"[0.1218, 0.7037, 0.09166, 0.2333]",True
ZJ015081,train_features/ZJ015081.jpg,S0059,4.0,0.57,animal,0.57,"[0.6947, 0.7129, 0.177, 0.1333]",True
ZJ015082,train_features/ZJ015082.jpg,S0059,4.0,0.323,animal,0.323,"[0.001041, 0.8351, 0.1885, 0.1074]",True
ZJ015083,train_features/ZJ015083.jpg,S0049,3.0,0.595,animal,0.595,"[0.6968, 0.4805, 0.1375, 0.1805]",True
ZJ015084,train_features/ZJ015084.jpg,S0083,2.0,0.861,animal,0.861,"[0.452, 0.6999, 0.1208, 0.1574]",True
ZJ015085,train_features/ZJ015085.jpg,S0097,3.0,0.588,animal,0.588,"[0, 0.4944, 0.1703, 0.2666]",True
ZJ015086,train_features/ZJ015086.jpg,S0074,0.0,0.91,animal,0.91,"[0.7484, 0.06944, 0.0375, 0.1611]",True
ZJ015087,train_features/ZJ015087.jpg,S0136,0.0,0.0112,animal,0.0112,"[0, 0.4805, 0.06406, 0.1944]",True
ZJ015088,train_features/ZJ015088.jpg,S0184,0.0,0.324,animal,0.324,"[0.3187, 0.5092, 0.08124, 0.1333]",True
ZJ015089,train_features/ZJ015089.jpg,S0060,2.0,0.0114,animal,0.0114,"[0, 0.01111, 1.0, 0.9518]",True
ZJ015090,train_features/ZJ015090.jpg,S0031,2.0,0.672,animal,0.672,"[0, 0.4777, 0.2859, 0.5222]",True
ZJ015091,train_features/ZJ015091.jpg,S0043,3.0,0.229,animal,0.229,"[0.2203, 0.5166, 0.1203, 0.1111]",True
ZJ015092,train_features/ZJ015092.jpg,S0032,3.0,0.905,animal,0.905,"[0.2843, 0.5333, 0.2781, 0.3249]",True
ZJ015093,train_features/ZJ015093.jpg,S0093,1.0,0.455,animal,0.455,"[0.6156, 0.7592, 0.1395, 0.1759]",True
ZJ015094,train_features/ZJ015094.jpg,S0043,3.0,0.442,animal,0.442,"[0.7343, 0.01492, 0.2656, 0.982]",True
ZJ015095,train_features/ZJ015095.jpg,S0060,2.0,0.0418,animal,0.0418,"[0.3281, 0.5574, 0.1677, 0.187]",True
ZJ015096,train_features/ZJ015096.jpg,S0150,3.0,,,,,False
ZJ015097,train_features/ZJ015097.jpg,S0062,2.0,0.841,animal,0.841,"[0.677, 0.4648, 0.152, 0.1685]",True
ZJ015098,train_features/ZJ015098.jpg,S0120,2.0,0.687,animal,0.687,"[0.4093, 0.3833, 0.2874, 0.2111]",True
ZJ015099,train_features/ZJ015099.jpg,S0016,1.0,0.85,animal,0.85,"[0.3593, 0.3777, 0.6395, 0.5981]",True
ZJ015100,train_features/ZJ015100.jpg,S0038,1.0,0.858,animal,0.858,"[0, 0.433, 0.9937, 0.565]",True
ZJ015101,train_features/ZJ015101.jpg,S0060,2.0,0.723,animal,0.723,"[0.227, 0.6444, 0.4156, 0.2555]",True
ZJ015102,train_features/ZJ015102.jpg,S0185,0.0,0.00741,animal,0.00741,"[0.002777, 0, 0.9777, 0.975]",True
ZJ015103,train_features/ZJ015103.jpg,S0060,2.0,0.0111,animal,0.0111,"[0.525, 0.6444, 0.0427, 0.1666]",True
ZJ015104,train_features/ZJ015104.jpg,S0060,2.0,0.897,animal,0.897,"[0, 0.774, 0.2562, 0.1962]",True
ZJ015105,train_features/ZJ015105.jpg,S0056,2.0,,,,,False
ZJ015106,train_features/ZJ015106.jpg,S0074,0.0,0.35,animal,0.35,"[0.1343, 0.7499, 0.1187, 0.2027]",True
ZJ015107,train_features/ZJ015107.jpg,S0025,4.0,0.0302,animal,0.0302,"[0.003124, 0.002777, 0.5218, 0.8722]",True
ZJ015108,train_features/ZJ015108.jpg,S0014,4.0,0.91,animal,0.91,"[0.5171, 0.4583, 0.2546, 0.3472]",True
ZJ015109,train_features/ZJ015109.jpg,S0179,4.0,0.459,animal,0.459,"[0.2388, 0.4749, 0.1666, 0.425]",True
ZJ015110,train_features/ZJ015110.jpg,S0127,3.0,0.658,animal,0.658,"[0.5546, 0.6916, 0.06875, 0.2416]",True
ZJ015111,train_features/ZJ015111.jpg,S0008,4.0,0.252,animal,0.252,"[0, 0.6527, 0.1953, 0.2972]",True
ZJ015112,train_features/ZJ015112.jpg,S0159,2.0,0.0467,vehicle,0.0467,"[0, 0.875, 0.1062, 0.125]",True
ZJ015113,train_features/ZJ015113.jpg,S0080,1.0,0.0267,animal,0.0267,"[0.6937, 0.3, 0.06875, 0.1333]",True
ZJ015114,train_features/ZJ015114.jpg,S0188,3.0,0.419,animal,0.419,"[0.2472, 0.5249, 0.1527, 0.1541]",True
ZJ015115,train_features/ZJ015115.jpg,S0179,4.0,0.0259,animal,0.0259,"[0, 0, 0.9972, 1.0]",True
ZJ015116,train_features/ZJ015116.jpg,S0020,4.0,0.861,animal,0.861,"[0.3468, 0.6055, 0.1927, 0.2]",True
ZJ015117,train_features/ZJ015117.jpg,S0051,4.0,0.974,animal,0.974,"[0.6812, 0.2611, 0.3187, 0.7074]",True
ZJ015118,train_features/ZJ015118.jpg,S0136,0.0,0.0176,animal,0.0176,"[0.9187, 0.7305, 0.07656, 0.2222]",True
ZJ015119,train_features/ZJ015119.jpg,S0129,1.0,0.807,animal,0.807,"[0.3953, 0.8805, 0.1734, 0.075]",True
ZJ015120,train_features/ZJ015120.jpg,S0036,0.0,0.674,animal,0.674,"[0.5125, 0.5671, 0.09062, 0.3432]",True
ZJ015121,train_features/ZJ015121.jpg,S0101,1.0,,,,,False
ZJ015122,train_features/ZJ015122.jpg,S0062,2.0,0.875,animal,0.875,"[0.1343, 0.7833, 0.2364, 0.1277]",True
ZJ015123,train_features/ZJ015123.jpg,S0134,1.0,0.925,animal,0.925,"[0.09895, 0.8611, 0.09791, 0.1092]",True
ZJ015124,train_features/ZJ015124.jpg,S0176,1.0,0.0299,animal,0.0299,"[0.3611, 0.2875, 0.6388, 0.7124]",True
ZJ015125,train_features/ZJ015125.jpg,S0031,2.0,0.545,animal,0.545,"[0, 0.1888, 0.1187, 0.7777]",True
ZJ015126,train_features/ZJ015126.jpg,S0023,2.0,0.851,animal,0.851,"[0.6281, 0.5944, 0.2265, 0.2638]",True
ZJ015127,train_features/ZJ015127.jpg,S0008,4.0,0.387,animal,0.387,"[0, 0.6138, 0.2031, 0.3361]",True
ZJ015128,train_features/ZJ015128.jpg,S0093,1.0,,,,,False
ZJ015129,train_features/ZJ015129.jpg,S0014,4.0,0.953,animal,0.953,"[0.8812, 0.45, 0.1187, 0.5472]",True
ZJ015130,train_features/ZJ015130.jpg,S0049,3.0,0.968,animal,0.968,"[0, 0.1388, 0.6999, 0.8138]",True
ZJ015131,train_features/ZJ015131.jpg,S0043,3.0,0.522,animal,0.522,"[0.5484, 0.6833, 0.239, 0.1861]",True
ZJ015132,train_features/ZJ015132.jpg,S0053,3.0,0.482,animal,0.482,"[0.4166, 0.466, 0.1041, 0.1378]",True
ZJ015133,train_features/ZJ015133.jpg,S0031,2.0,0.85,animal,0.85,"[0.4703, 0.6194, 0.4562, 0.3805]",True
ZJ015134,train_features/ZJ015134.jpg,S0009,0.0,0.234,animal,0.234,"[0.4453, 0.4666, 0.07656, 0.2027]",True
ZJ015135,train_features/ZJ015135.jpg,S0023,2.0,0.0206,vehicle,0.0206,"[0, 0.8059, 0.05937, 0.194]",True
ZJ015136,train_features/ZJ015136.jpg,S0085,4.0,0.598,animal,0.598,"[0.2375, 0.4111, 0.09375, 0.1805]",True
ZJ015137,train_features/ZJ015137.jpg,S0134,1.0,0.344,animal,0.344,"[0.7531, 0.65, 0.07708, 0.09074]",True
ZJ015138,train_features/ZJ015138.jpg,S0061,1.0,0.9,animal,0.9,"[0.3427, 0.6407, 0.3395, 0.3296]",True
ZJ015139,train_features/ZJ015139.jpg,S0071,1.0,0.834,animal,0.834,"[0.6468, 0.4314, 0.1416, 0.1666]",True
ZJ015140,train_features/ZJ015140.jpg,S0139,4.0,0.0862,animal,0.0862,"[0, 0.7333, 0.08437, 0.237]",True
ZJ015141,train_features/ZJ015141.jpg,S0101,1.0,0.124,animal,0.124,"[0.5171, 0.5944, 0.15, 0.1888]",True
ZJ015142,train_features/ZJ015142.jpg,S0071,1.0,0.943,animal,0.943,"[0.8239, 0.7222, 0.1677, 0.2462]",True
ZJ015143,train_features/ZJ015143.jpg,S0167,4.0,0.789,animal,0.789,"[0.1472, 0.5041, 0.25, 0.2]",True
ZJ015144,train_features/ZJ015144.jpg,S0101,1.0,0.745,animal,0.745,"[0.2437, 0.8916, 0.07343, 0.06388]",True
ZJ015145,train_features/ZJ015145.jpg,S0060,2.0,0.644,animal,0.644,"[0.85, 0.5425, 0.1406, 0.1537]",True
ZJ015146,train_features/ZJ015146.jpg,S0009,0.0,0.65,animal,0.65,"[0.01874, 0.5462, 0.9328, 0.4507]",True
ZJ015147,train_features/ZJ015147.jpg,S0061,1.0,0.823,animal,0.823,"[0.2718, 0.7555, 0.3864, 0.2129]",True
ZJ015148,train_features/ZJ015148.jpg,S0186,4.0,0.0353,animal,0.0353,"[0.2041, 0.6185, 0.3979, 0.3462]",True
ZJ015149,train_features/ZJ015149.jpg,S0060,2.0,0.712,animal,0.712,"[0.3145, 0.5888, 0.1708, 0.174]",True
ZJ015150,train_features/ZJ015150.jpg,S0085,4.0,0.731,animal,0.731,"[0.5687, 0.5083, 0.1562, 0.2194]",True
ZJ015151,train_features/ZJ015151.jpg,S0023,2.0,0.582,animal,0.582,"[0.2593, 0.7055, 0.1437, 0.1805]",True
ZJ015152,train_features/ZJ015152.jpg,S0031,2.0,0.0238,person,0.0238,"[0, 0.002777, 0.1484, 0.9972]",True
ZJ015153,train_features/ZJ015153.jpg,S0063,1.0,0.896,animal,0.896,"[0.6427, 0.5296, 0.1781, 0.387]",True
ZJ015154,train_features/ZJ015154.jpg,S0014,4.0,0.947,animal,0.947,"[0.3312, 0.4833, 0.2546, 0.3388]",True
ZJ015155,train_features/ZJ015155.jpg,S0009,0.0,0.478,animal,0.478,"[0.5999, 0.4694, 0.139, 0.1583]",True
ZJ015156,train_features/ZJ015156.jpg,S0133,0.0,0.249,animal,0.249,"[0.3671, 0.2083, 0.6328, 0.6499]",True
ZJ015157,train_features/ZJ015157.jpg,S0038,1.0,0.866,animal,0.866,"[0.3937, 0.5851, 0.1958, 0.2074]",True
ZJ015158,train_features/ZJ015158.jpg,S0029,4.0,,,,,False
ZJ015159,train_features/ZJ015159.jpg,S0073,3.0,0.027,animal,0.027,"[0.1484, 0.2499, 0.2859, 0.3416]",True
ZJ015160,train_features/ZJ015160.jpg,S0008,4.0,0.233,animal,0.233,"[0.004687, 0.7083, 0.2046, 0.2444]",True
ZJ015161,train_features/ZJ015161.jpg,S0038,1.0,0.00544,animal,0.00544,"[0.7468, 0.9185, 0.1145, 0.05]",True
ZJ015162,train_features/ZJ015162.jpg,S0071,1.0,0.97,animal,0.97,"[0.2708, 0.5185, 0.6072, 0.4499]",True
ZJ015163,train_features/ZJ015163.jpg,S0042,3.0,,,,,False
ZJ015164,train_features/ZJ015164.jpg,S0061,1.0,0.959,animal,0.959,"[0.3468, 0.6444, 0.3291, 0.324]",True
ZJ015165,train_features/ZJ015165.jpg,S0009,0.0,0.838,animal,0.838,"[0.5093, 0.5833, 0.1218, 0.2194]",True
ZJ015166,train_features/ZJ015166.jpg,S0163,2.0,0.737,animal,0.737,"[0, 0.6865, 0.3328, 0.3104]",True
ZJ015167,train_features/ZJ015167.jpg,S0074,0.0,0.902,animal,0.902,"[0.8203, 0.8166, 0.1796, 0.1388]",True
ZJ015168,train_features/ZJ015168.jpg,S0038,1.0,0.166,animal,0.166,"[0.8239, 0.3941, 0.176, 0.6038]",True
ZJ015169,train_features/ZJ015169.jpg,S0047,2.0,0.493,animal,0.493,"[0, 0.8166, 0.2578, 0.1805]",True
ZJ015170,train_features/ZJ015170.jpg,S0036,0.0,,,,,False
ZJ015171,train_features/ZJ015171.jpg,S0122,0.0,,,,,False
ZJ015172,train_features/ZJ015172.jpg,S0038,1.0,0.175,animal,0.175,"[0.3947, 0.4058, 0.6052, 0.5922]",True
ZJ015173,train_features/ZJ015173.jpg,S0030,1.0,0.747,animal,0.747,"[0.8906, 0.3222, 0.1093, 0.2462]",True
ZJ015174,train_features/ZJ015174.jpg,S0115,3.0,0.533,animal,0.533,"[0.801, 0.001851, 0.1989, 0.8518]",True
ZJ015175,train_features/ZJ015175.jpg,S0063,1.0,0.929,animal,0.929,"[0.07708, 0.6407, 0.1947, 0.2111]",True
ZJ015176,train_features/ZJ015176.jpg,S0013,3.0,0.503,animal,0.503,"[0.3781, 0.5, 0.3906, 0.3138]",True
ZJ015177,train_features/ZJ015177.jpg,S0080,1.0,,,,,False
ZJ015178,train_features/ZJ015178.jpg,S0198,2.0,0.0926,animal,0.0926,"[0.04444, 0.5791, 0.1444, 0.4166]",True
ZJ015179,train_features/ZJ015179.jpg,S0163,2.0,0.869,animal,0.869,"[0.2999, 0.7222, 0.3343, 0.2777]",True
ZJ015180,train_features/ZJ015180.jpg,S0095,2.0,,,,,False
ZJ015181,train_features/ZJ015181.jpg,S0053,3.0,0.345,animal,0.345,"[0, 0.6074, 0.1385, 0.2518]",True
ZJ015182,train_features/ZJ015182.jpg,S0080,1.0,0.512,animal,0.512,"[0.7, 0.2749, 0.1062, 0.2833]",True
ZJ015183,train_features/ZJ015183.jpg,S0060,2.0,0.812,animal,0.812,"[0.3447, 0.5759, 0.301, 0.2425]",True
ZJ015184,train_features/ZJ015184.jpg,S0043,3.0,0.551,animal,0.551,"[0.7734, 0, 0.2265, 1.0]",True
ZJ015185,train_features/ZJ015185.jpg,S0027,3.0,0.812,animal,0.812,"[0.8624, 0.6555, 0.1375, 0.3416]",True
ZJ015186,train_features/ZJ015186.jpg,S0035,3.0,0.279,animal,0.279,"[0.3718, 0.2861, 0.1343, 0.5222]",True
ZJ015187,train_features/ZJ015187.jpg,S0038,1.0,0.787,animal,0.787,"[0.902, 0.7981, 0.08229, 0.1703]",True
ZJ015188,train_features/ZJ015188.jpg,S0030,1.0,0.797,animal,0.797,"[0.5489, 0.474, 0.08854, 0.3129]",True
ZJ015189,train_features/ZJ015189.jpg,S0063,1.0,0.922,animal,0.922,"[0.3906, 0.6222, 0.2114, 0.2296]",True
ZJ015190,train_features/ZJ015190.jpg,S0036,0.0,0.00744,animal,0.00744,"[0.7062, 0.2361, 0.0625, 0.2861]",True
ZJ015191,train_features/ZJ015191.jpg,S0020,4.0,,,,,False
ZJ015192,train_features/ZJ015192.jpg,S0186,4.0,0.767,animal,0.767,"[0.1177, 0.5037, 0.1489, 0.1444]",True
ZJ015193,train_features/ZJ015193.jpg,S0009,0.0,,,,,False
ZJ015194,train_features/ZJ015194.jpg,S0014,4.0,0.0654,animal,0.0654,"[0.1812, 0.3444, 0.7953, 0.5972]",True
ZJ015195,train_features/ZJ015195.jpg,S0008,4.0,0.535,animal,0.535,"[0, 0.7111, 0.214, 0.2416]",True
ZJ015196,train_features/ZJ015196.jpg,S0186,4.0,0.663,animal,0.663,"[0, 0.5555, 0.09479, 0.4129]",True
ZJ015197,train_features/ZJ015197.jpg,S0095,2.0,0.959,animal,0.959,"[0, 0.3277, 0.5218, 0.6407]",True
ZJ015198,train_features/ZJ015198.jpg,S0031,2.0,0.909,animal,0.909,"[0.1796, 0.4944, 0.3156, 0.3388]",True
ZJ015199,train_features/ZJ015199.jpg,S0083,2.0,0.497,animal,0.497,"[0, 0.001851, 0.9989, 0.9666]",True
ZJ015200,train_features/ZJ015200.jpg,S0060,2.0,0.903,animal,0.903,"[0.8531, 0.6351, 0.1468, 0.3333]",True
ZJ015201,train_features/ZJ015201.jpg,S0073,3.0,0.0141,animal,0.0141,"[0.15, 0.5861, 0.1406, 0.2166]",True
ZJ015202,train_features/ZJ015202.jpg,S0023,2.0,0.0136,animal,0.0136,"[0.6765, 0.7253, 0.07343, 0.1402]",True
ZJ015203,train_features/ZJ015203.jpg,S0141,3.0,0.00532,animal,0.00532,"[0.8609, 0.6805, 0.139, 0.1361]",True
ZJ015204,train_features/ZJ015204.jpg,S0026,0.0,0.893,animal,0.893,"[0.001562, 0.4749, 0.3203, 0.5222]",True
ZJ015205,train_features/ZJ015205.jpg,S0186,4.0,0.745,animal,0.745,"[0.07395, 0.424, 0.1364, 0.2851]",True
ZJ015206,train_features/ZJ015206.jpg,S0070,1.0,0.0712,animal,0.0712,"[0.7302, 0.7148, 0.2697, 0.2129]",True
ZJ015207,train_features/ZJ015207.jpg,S0093,1.0,0.633,animal,0.633,"[0.01875, 0.7018, 0.8291, 0.2666]",True
ZJ015208,train_features/ZJ015208.jpg,S0083,2.0,0.635,animal,0.635,"[0.4937, 0.7018, 0.05833, 0.1518]",True
ZJ015209,train_features/ZJ015209.jpg,S0049,3.0,0.817,animal,0.817,"[0.1343, 0.5416, 0.1734, 0.1611]",True
ZJ015210,train_features/ZJ015210.jpg,S0083,2.0,0.765,animal,0.765,"[0.5291, 0.2233, 0.4697, 0.5359]",True
ZJ015211,train_features/ZJ015211.jpg,S0023,2.0,,,,,False
ZJ015212,train_features/ZJ015212.jpg,S0062,2.0,0.908,animal,0.908,"[0.06249, 0.574, 0.2333, 0.1814]",True
ZJ015213,train_features/ZJ015213.jpg,S0080,1.0,0.00921,vehicle,0.00921,"[0, 0.7833, 1.0, 0.2166]",True
ZJ015214,train_features/ZJ015214.jpg,S0060,2.0,0.929,animal,0.929,"[0, 0.237, 0.3104, 0.7333]",True
ZJ015215,train_features/ZJ015215.jpg,S0060,2.0,0.874,animal,0.874,"[0.1885, 0.5888, 0.252, 0.274]",True
ZJ015216,train_features/ZJ015216.jpg,S0014,4.0,0.226,animal,0.226,"[0.5093, 0.4916, 0.214, 0.1833]",True
ZJ015217,train_features/ZJ015217.jpg,S0163,2.0,0.0132,person,0.0132,"[0, 0, 0.1749, 0.9527]",True
ZJ015218,train_features/ZJ015218.jpg,S0062,2.0,0.709,animal,0.709,"[0.5229, 0.3388, 0.09791, 0.15]",True
ZJ015219,train_features/ZJ015219.jpg,S0009,0.0,0.93,animal,0.93,"[0.09687, 0.3888, 0.214, 0.3305]",True
ZJ015220,train_features/ZJ015220.jpg,S0019,0.0,0.943,animal,0.943,"[0, 0.7685, 0.3791, 0.2]",True
ZJ015221,train_features/ZJ015221.jpg,S0089,3.0,0.93,animal,0.93,"[0.2781, 0.8194, 0.3468, 0.1361]",True
ZJ015222,train_features/ZJ015222.jpg,S0120,2.0,0.793,animal,0.793,"[0.1104, 0.5907, 0.07916, 0.2333]",True
ZJ015223,train_features/ZJ015223.jpg,S0022,0.0,0.486,animal,0.486,"[0.1015, 0.5749, 0.2203, 0.1777]",True
ZJ015224,train_features/ZJ015224.jpg,S0051,4.0,0.744,animal,0.744,"[0.01979, 0.4703, 0.1177, 0.1129]",True
ZJ015225,train_features/ZJ015225.jpg,S0049,3.0,,,,,False
ZJ015226,train_features/ZJ015226.jpg,S0141,3.0,0.809,animal,0.809,"[0.4999, 0.7972, 0.09687, 0.1555]",True
ZJ015227,train_features/ZJ015227.jpg,S0008,4.0,0.894,animal,0.894,"[0, 0.625, 0.2125, 0.3249]",True
ZJ015228,train_features/ZJ015228.jpg,S0060,2.0,0.777,animal,0.777,"[0.2104, 0.4333, 0.0927, 0.174]",True
ZJ015229,train_features/ZJ015229.jpg,S0093,1.0,0.944,animal,0.944,"[0.7343, 0.674, 0.2656, 0.2944]",True
ZJ015230,train_features/ZJ015230.jpg,S0073,3.0,0.55,person,0.55,"[0, 0.3444, 0.2249, 0.6527]",True
ZJ015231,train_features/ZJ015231.jpg,S0036,0.0,,,,,False
ZJ015232,train_features/ZJ015232.jpg,S0131,0.0,0.844,animal,0.844,"[0.6296, 0.5249, 0.1359, 0.4277]",True
ZJ015233,train_features/ZJ015233.jpg,S0036,0.0,0.722,animal,0.722,"[0.001562, 0, 0.9968, 1.0]",True
ZJ015234,train_features/ZJ015234.jpg,S0051,4.0,0.814,animal,0.814,"[0.4833, 0.3907, 0.2916, 0.2407]",True
ZJ015235,train_features/ZJ015235.jpg,S0071,1.0,0.00653,animal,0.00653,"[0, 0.6796, 0.1052, 0.1518]",True
ZJ015236,train_features/ZJ015236.jpg,S0101,1.0,0.776,animal,0.776,"[0.2203, 0.8638, 0.1375, 0.09166]",True
ZJ015237,train_features/ZJ015237.jpg,S0027,3.0,0.627,animal,0.627,"[0.8937, 0.6166, 0.1062, 0.3777]",True
ZJ015238,train_features/ZJ015238.jpg,S0014,4.0,0.932,animal,0.932,"[0.8953, 0.4583, 0.1046, 0.5388]",True
ZJ015239,train_features/ZJ015239.jpg,S0136,0.0,0.429,animal,0.429,"[0.01874, 0.6416, 0.1953, 0.3111]",True
ZJ015240,train_features/ZJ015240.jpg,S0060,2.0,0.207,animal,0.207,"[0.6979, 0.5462, 0.1333, 0.137]",True
ZJ015241,train_features/ZJ015241.jpg,S0062,2.0,0.825,animal,0.825,"[0.6, 0.6462, 0.05624, 0.1166]",True
ZJ015242,train_features/ZJ015242.jpg,S0060,2.0,0.643,animal,0.643,"[0.7062, 0.5203, 0.1718, 0.124]",True
ZJ015243,train_features/ZJ015243.jpg,S0071,1.0,0.293,animal,0.293,"[0.2333, 0.674, 0.151, 0.1222]",True
ZJ015244,train_features/ZJ015244.jpg,S0149,0.0,0.545,animal,0.545,"[0.2078, 0.6416, 0.07343, 0.09444]",True
ZJ015245,train_features/ZJ015245.jpg,S0062,2.0,0.889,animal,0.889,"[0.6156, 0.5129, 0.05624, 0.1425]",True
ZJ015246,train_features/ZJ015246.jpg,S0096,3.0,0.628,animal,0.628,"[0.07656, 0.6305, 0.3234, 0.2416]",True
ZJ015247,train_features/ZJ015247.jpg,S0096,3.0,0.00845,animal,0.00845,"[0, 0.002985, 1.0, 0.997]",True
ZJ015248,train_features/ZJ015248.jpg,S0172,0.0,0.085,animal,0.085,"[0.08611, 0.3541, 0.1305, 0.1041]",True
ZJ015249,train_features/ZJ015249.jpg,S0031,2.0,0.0754,person,0.0754,"[0, 0, 0.1656, 0.9944]",True
ZJ015250,train_features/ZJ015250.jpg,S0043,3.0,0.0835,animal,0.0835,"[0.6828, 0, 0.3171, 0.9527]",True
ZJ015251,train_features/ZJ015251.jpg,S0175,4.0,0.0118,animal,0.0118,"[0.4027, 0.4583, 0.075, 0.04583]",True
ZJ015252,train_features/ZJ015252.jpg,S0009,0.0,0.0633,vehicle,0.0633,"[0.5499, 0.3694, 0.4499, 0.2777]",True
ZJ015253,train_features/ZJ015253.jpg,S0062,2.0,0.924,animal,0.924,"[0.4104, 0.5037, 0.2489, 0.1685]",True
ZJ015254,train_features/ZJ015254.jpg,S0010,2.0,0.836,animal,0.836,"[0.3187, 0.4833, 0.1749, 0.15]",True
ZJ015255,train_features/ZJ015255.jpg,S0009,0.0,0.0443,animal,0.0443,"[0.2468, 0.6111, 0.06875, 0.09444]",True
ZJ015256,train_features/ZJ015256.jpg,S0071,1.0,0.029,animal,0.029,"[0, 0.7037, 0.1072, 0.2203]",True
ZJ015257,train_features/ZJ015257.jpg,S0123,0.0,0.91,animal,0.91,"[0.5937, 0.8, 0.3328, 0.1527]",True
ZJ015258,train_features/ZJ015258.jpg,S0063,1.0,0.982,animal,0.982,"[0, 0.4629, 0.427, 0.5055]",True
ZJ015259,train_features/ZJ015259.jpg,S0016,1.0,0.971,animal,0.971,"[0.477, 0.3777, 0.3781, 0.5981]",True
ZJ015260,train_features/ZJ015260.jpg,S0089,3.0,,,,,False
ZJ015261,train_features/ZJ015261.jpg,S0060,2.0,0.814,animal,0.814,"[0, 0.6981, 0.3343, 0.2574]",True
ZJ015262,train_features/ZJ015262.jpg,S0085,4.0,0.594,animal,0.594,"[0.5328, 0.4666, 0.1, 0.1305]",True
ZJ015263,train_features/ZJ015263.jpg,S0163,2.0,0.547,animal,0.547,"[0.2765, 0.008955, 0.7234, 0.988]",True
ZJ015264,train_features/ZJ015264.jpg,S0038,1.0,0.958,animal,0.958,"[0.7343, 0.07572, 0.2656, 0.9242]",True
ZJ015265,train_features/ZJ015265.jpg,S0042,3.0,0.00857,animal,0.00857,"[0.3906, 0.3722, 0.0625, 0.1055]",True
ZJ015266,train_features/ZJ015266.jpg,S0046,2.0,0.0256,animal,0.0256,"[0.6875, 0.4166, 0.03125, 0.075]",True
ZJ015267,train_features/ZJ015267.jpg,S0089,3.0,0.677,animal,0.677,"[0.5812, 0.7611, 0.1234, 0.1527]",True
ZJ015268,train_features/ZJ015268.jpg,S0049,3.0,0.624,animal,0.624,"[0.6609, 0.4166, 0.2531, 0.4083]",True
ZJ015269,train_features/ZJ015269.jpg,S0009,0.0,0.698,animal,0.698,"[0.8781, 0.825, 0.1218, 0.1277]",True
ZJ015270,train_features/ZJ015270.jpg,S0062,2.0,0.79,animal,0.79,"[0.5843, 0.5851, 0.05208, 0.1092]",True
ZJ015271,train_features/ZJ015271.jpg,S0070,1.0,0.947,animal,0.947,"[0, 0.6499, 0.227, 0.3185]",True
ZJ015272,train_features/ZJ015272.jpg,S0120,2.0,0.857,animal,0.857,"[0.09479, 0.8074, 0.1624, 0.1611]",True
